wl_nm,intensity,n_BK7,n_SF2,n_SF5,n_BAF10,n_SF10,n_BAK4,n_SF57
639.4,0.5016561747,1.5148668113651935,1.643294677642791,1.6679612523209988,1.6667033633230282,1.722488318247903,1.5664241409709498,1.8386607519562532
639.6,0.5057762861,1.514860153138785,1.6432797364641458,1.6679449164705218,1.6666922419731915,1.7224688613118777,1.5664161361526308,1.838633799982087
639.8,0.5046807528,1.5148535005489332,1.6432648439165487,1.6679285806200448,1.6666811211668149,1.7224494217688884,1.5664080908101474,1.8386068822738963
639.9,0.4975598752,1.5148501763677162,1.6432574158793936,1.6679204126948062,1.6666755606849557,1.722439708638865,1.5664040513975004,1.8385934366346417
640.0,0.502191918468494,1.5148468535956383,1.64325,1.6679122447695678,1.66667,1.72243,1.5664,1.83858
640.1,0.5088247061,1.5148435322326994,1.6432425962783686,1.6679040768443292,1.6666644390052838,1.722420295889152,1.566395936171766,1.8385665724930005
640.3,0.5012036562,1.5148368937342398,1.6432278253083925,1.6678877409938522,1.6666533157673729,1.7224009012157444,1.5663877723645163,1.8385397449628067
640.4,0.5056810379,1.5148335765987184,1.6432204580600474,1.6678795730686136,1.666647753374065,1.7223912106191417,1.5663836732142964,1.838526344955537
640.6,0.4990602732,1.514826946555094,1.6432057600366432,1.6678632372181366,1.6666366266634578,1.7223718428210302,1.5663754424926553,1.838499572496459
640.8,0.4969882965,1.5148203221480256,1.6431911106442871,1.6678469013676596,1.66662549688715,1.7223524927695646,1.5663671713053953,1.8384728368310725
640.9,0.5006321073,1.5148170120582003,1.6431838041847522,1.667838733442421,1.666619930661716,1.7223428243562702,1.566363021573152,1.8384594828159182
641.1,0.4918203056,1.5148103961059671,1.6431692277389685,1.667822397591944,1.6666087951610014,1.7223235006694475,1.5663546959034271,1.838432802460493
641.2,0.4942018688,1.5148070902435598,1.64316195775272,1.6678142296667056,1.6666032257356072,1.7223138453618771,1.5663505207947408,1.8384194761361463
641.4,0.4911772609,1.514800482746162,1.6431474542535087,1.6677978938162286,1.6665920831594605,1.7222945477333071,1.5663421481017086,1.8383928512339909
641.6,0.4926300347,1.5147938808853207,1.6431329993853456,1.6677815579657511,1.6665809351157874,1.722275267306687,1.5663337482037796,1.8383662633802962
641.7,0.489772141,1.5147905820686092,1.643125790187907,1.667773390040513,1.6665753588559864,1.7222656335015545,1.566329539088973,1.838352983366526
641.9,0.4870809615,1.514783988662603,1.6431114082663163,1.667757054190036,1.6665642014851707,1.7222463786225344,1.5663211045996646,1.8383264512049478
642.1,0.4842469096,1.5147774008931545,1.643097074975774,1.6677407183395587,1.6665530371456891,1.7222271406050296,1.5663126511934111,1.8382999562510611
642.2,0.4835086167,1.5147741091221385,1.643089926567146,1.6677325504143203,1.666547452175056,1.722217527876791,1.5663084184324243,1.8382867227469064
642.4,0.4881050289,1.514767529807524,1.6430756662231754,1.6677162145638431,1.6665362762567208,1.722198314896234,1.5662999428667188,1.8382602837239819
642.6,0.4876287282,1.5147609560700794,1.6430614469787703,1.6676998787133663,1.66652509186858,1.722179118436757,1.5662914566720203,1.838233882067981
642.7,0.4891767502,1.5147576711665955,1.6430543367645032,1.6676917107881275,1.6665194963106893,1.7221695263598693,1.5662872106247931,1.8382206952724802
642.9,0.4854138792,1.5147511052307183,1.643040107620356,1.6676753749376507,1.666508298091984,1.7221503544266872,1.56627871470257,1.8381943497862872
643.0,0.4748396873,1.514747824198325,1.643032988690476,1.667667207012412,1.666502695281055,1.7221407745363495,1.5662744656563694,1.8381811911115178
643.2,0.4873667657,1.5147412660046284,1.643018742115104,1.6676508711619351,1.6664914818807597,1.7221216268230708,1.5662659674657775,1.8381549019384404
643.4,0.4835086167,1.5147347129723852,1.6430044839189148,1.667634535311458,1.6664802576088331,1.7221024950861763,1.566257471906916,1.8381286503870555
643.5,0.4858663678,1.514731438391809,1.6429973504630142,1.6676263673862195,1.6664746412083669,1.72209293516632,1.5662532261503783,1.8381155387394026
643.7,0.4881764948,1.5147248931017456,1.6429830748356,1.6676100315357425,1.6664633995031402,1.7220738271386766,1.5662447407550764,1.8380893437399801
643.9,0.4912725389,1.5147183529731365,1.6429687875873693,1.6675936956852655,1.6664521454251426,1.7220547347469832,1.566236266279456,1.8380631865214812
644.0,0.4885099232,1.514715084844377,1.6429616396054474,1.667585527760027,1.6664465135587123,1.7220451943720634,1.5662320341725209,1.8380501220999823
644.2,0.4881764948,1.514708552457947,1.642947334925991,1.66756919190955,1.666435239795704,1.7220261251789688,1.5662235822923876,1.838024021672292
644.4,0.4862950444,1.5147020252329717,1.6429330186257185,1.6675528560590729,1.6664239521587845,1.7220070712813895,1.5662151496198884,1.8379979591847564
644.5,0.4893910885,1.514698763556029,1.6429258561177762,1.6675446881338345,1.6664183029499655,1.7219975500258633,1.5662109415224954,1.8379849421884504
644.7,0.4822463691,1.5146922440732338,1.6429115223862785,1.6675283522833575,1.666406993376325,1.7219785188162295,1.5662025438774103,1.8379589367305698
644.9,0.4816747904,1.514685729751892,1.6428971770339638,1.6675120164328805,1.6663956684276329,1.7219595025616763,1.5661941737279117,1.8379329693720745
645.0,0.4874382019,1.514682474526766,1.64289,1.667503848507642,1.66639,1.72195,1.56619,1.83792
645.2,0.4877240062,1.5146759679476045,1.6428756372164606,1.6674875126571649,1.6663786515139056,1.7219310059727078,1.5661816766511092,1.8378940896622094
645.3,0.4907009602,1.514672716593569,1.6428684514668843,1.6674793447319265,1.666372972200495,1.721921514541753,1.5661775269531644,1.8378811483716946
645.5,0.4870095253,1.5146662177565875,1.6428540712521196,1.6674630088814493,1.6663616054990231,1.721902542947494,1.566169251112011,1.8378552926579967
645.7,0.4905818701,1.5146597240810595,1.642839679416538,1.6674466730309725,1.6663502307861169,1.7218835865131286,1.5661610061461526,1.8378294715814996
645.8,0.4967739582,1.514656479178841,1.642832479140941,1.6674385051057337,1.6663445414584137,1.7218741140320393,1.566156895042326,1.8378165735874854
646.0,0.4954640865,1.5146499932454935,1.6428180698741344,1.6674221692552569,1.6663331609265808,1.7218551806443176,1.5661486951946122,1.837790801798496
646.2,0.4908438623,1.5146435124735995,1.6428036489865103,1.6674058334047797,1.6663217806476156,1.7218362628255628,1.566140524629131,1.8377650610889844
646.3,0.4964405298,1.5146402740231977,1.6427964341848929,1.667397665479541,1.6663160916359956,1.7218268098056817,1.5661364501280948,1.8377522019443167
646.5,0.495083034,1.514633800993484,1.642781995866044,1.667381329629064,1.6663047179345554,1.7218079156471815,1.566128322291165,1.8377265051857274
646.7,0.4921775162,1.5146273331252238,1.6427675459263789,1.667364993778587,1.666293352750282,1.7217890374667206,1.5661202221434043,1.8377008359488909
646.8,0.4891291261,1.5146241011266388,1.64276031659874,1.6673568258533489,1.6662876743851214,1.7217796044193898,1.566116182253831,1.8376880112064158
647.0,0.4908200204,1.514617641000559,1.6427458492278495,1.6673412790576367,1.6662763281748256,1.7217607505127943,1.5661081224450295,1.8376623805839178
647.2,0.4937731922,1.5146111860359326,1.6427313702361426,1.66732652131669,1.6662649987459976,1.7217419129933127,1.5661000887323353,1.837636773925449
647.3,0.4904389977,1.5146079604891645,1.6427241263824828,1.6673191424462166,1.6662593413576725,1.7217325004298738,1.566096081462896,1.8376239791380113
647.5,0.4838420451,1.5146015132667183,1.6427096299595505,1.66730438470527,1.6662480432992732,1.721713687797868,1.5660880856995676,1.8375984057572958
647.6,0.4832228124,1.514598291560575,1.6427023814796118,1.6672970058347965,1.6662424034556296,1.7217042877702085,1.5660840970463716,1.837585626808246
647.8,0.488319397,1.5145918518365828,1.6426879003401231,1.6672822480938498,1.666231144205529,1.7216855003938445,1.5660761377986516,1.8375600835033317
648.0,0.489081502,1.5145854170303186,1.6426734402944874,1.667267490352903,1.6662199149597792,1.7216667300591124,1.5660682020981405,1.8375345584700906
648.1,0.4955355525,1.5145822014713344,1.6426662181818636,1.6672601114824297,1.6662143126215727,1.7216573513334918,1.5660642428789546,1.8375218023606315
648.3,0.4977980256,1.5145757740416614,1.642651789777006,1.667245353741483,1.6662031345805726,1.7216386068680114,1.5660563413044586,1.837496302066606
648.5,0.5014656782,1.514569351529716,1.6426373824660003,1.6672305960005362,1.666191994808224,1.7216198798532372,1.566048461684109,1.83747081648653
648.6,0.5054905415,1.514566142117891,1.6426301867206925,1.667223217130063,1.666186440305831,1.7216105229409986,1.566044529907606,1.8374580787695076
648.8,0.5044426322,1.514559726982537,1.6426158110504652,1.667208459389116,1.666175364134684,1.7215918224090865,1.5660366820236782,1.8374326125920617
649.0,0.5038233995,1.514553316764911,1.642601456474091,1.6671937016481695,1.666164334496488,1.721573139736953,1.5660288545008338,1.8374071575708422
649.1,0.5046093464,1.5145501135002457,1.6425942870960977,1.6671863227776962,1.6661588381602852,1.721563805149438,1.566024948175686,1.837394433799102
649.3,0.5046093464,1.5145437106592103,1.6425799641605012,1.6671715650367491,1.6661478845197433,1.721545149573778,1.5660171499996711,1.837368992843928
649.5,0.5031803846,1.5145373127359023,1.642565662318757,1.6671568072958027,1.6661369856764536,1.7215265122669707,1.5660093705916778,1.8373435594872563
649.6,0.5049903989,1.5145341156183965,1.6425585193080794,1.6671494284253292,1.666131557836816,1.7215172005155206,1.566005487726556,1.8373308452136432
649.8,0.5110871792,1.5145277250716802,1.6425442491071136,1.6671346706843826,1.6661207473876316,1.721498590918798,1.5659977352757988,1.8373054205864328
649.9,0.5144214034,1.51452453164247,1.6425371219168254,1.6671272918139093,1.6661153656045142,1.7214892931144314,1.5659938655308565,1.8372927098770622
650.0,0.5110990569199473,1.5145213394426915,1.64253,1.6671199129434358,1.66611,1.72148,1.56599,1.83728
650.1,0.5057762861,1.514518148472345,1.642522883356638,1.6671125340729624,1.6661046508154684,1.7214707115817505,1.5659861386008898,1.8372672908442729
650.3,0.5048713088,1.5145117702199475,1.642508665890303,1.6670977763320158,1.6660939997506476,1.721452148617245,1.565978427822828,1.8372418753904158
650.4,0.5060620904,1.5145085829378968,1.64250156506733,1.6670903974615423,1.666088696634752,1.7214428739414034,1.565974578252307,1.8372291695394536
650.6,0.5053238273,1.5145022120620906,1.6424873792417731,1.6670756397205957,1.666078132146976,1.7214243378785792,1.5659668902693595,1.8372037627073776
650.8,0.5071576238,1.514495846104012,1.642473214510069,1.6670608819796489,1.666067619199197,1.7214058191022783,1.5659592165253022,1.837178363858986
650.9,0.5236380696,1.5144926649691206,1.642466140054411,1.6670535031091755,1.6660623805082988,1.7213965660345922,1.5659553847533956,1.8371656679876303
651.1,0.5221615434,1.5144863063876337,1.6424520069634851,1.667038745368229,1.6660519356034695,1.7213780722161822,1.565947730930898,1.8371402844685132
651.3,0.5265912414,1.5144799527238737,1.642437894966411,1.667023987627282,1.6660415298825746,1.7213595943884377,1.565940089431589,1.8371149134047442
651.4,0.5296634436,1.5144767777361414,1.6424308468780686,1.6670166087568088,1.6660363401715947,1.721350361309082,1.5659362730636668,1.8371022331025735
651.6,0.5313067436,1.5144704314730422,1.642416764693145,1.667001851015862,1.666025983959553,1.7213319064954375,1.565928648612362,1.8370768840755725
651.8,0.5273057222,1.5144640901758075,1.6424026999448171,1.6669870932749151,1.666015654575383,1.7213134663765988,1.565921034568543,1.8370515519755832
651.9,0.5376179218,1.5144609213893894,1.6423956741093764,1.666979714404442,1.6660104983992416,1.7213042516657484,1.5659172312099774,1.8370388928321755
652.1,0.5343551636,1.5144545875409523,1.6423816355159424,1.6669649566634952,1.6660001999898302,1.7212858326172216,1.565909631340609,1.8370135894764494
652.3,0.534617126,1.5144482586583805,1.6423676143591042,1.6669501989225486,1.6659899160522262,1.7212674269676396,1.5659020399630228,1.836988307519397
652.4,0.538475275,1.5144450960792937,1.6423606103194082,1.666942820052075,1.665984777965844,1.7212582290054703,1.565898247219185,1.8369756751243311
652.6,0.5416189432,1.5144387746455197,1.6423466153174635,1.6669280623111284,1.665974506468904,1.7212398424824111,1.565890667142495,1.8369504286190366
652.7,0.5387372375,1.5144356157908316,1.6423396243552149,1.6669206834406551,1.6659693718227393,1.7212306537919346,1.5658868796180725,1.8369378149559739
652.8000000000001,0.5397490361808529,1.51443245817761,1.642332637752115,1.6669133045701816,1.6659642370877077,1.7212214680624367,1.5658830936418846,1.8369252079840785
652.9,0.5409044623,1.5144293018058552,1.642325655508164,1.6669059256997083,1.6659591016460056,1.7212122852291245,1.565879309118146,1.8369126079269336
653.1,0.5354030728,1.5144229927867432,1.6423117040977089,1.6668911679587617,1.6659488261713782,1.7211939279918833,1.5658717440448775,1.8368874294512278
653.2,0.5398327708,1.514419840139387,1.6423047349312043,1.6668837890882882,1.6659436849028462,1.7211847534583689,1.565867963303777,1.8368748514798332
653.4,0.5386181474,1.514413538569073,1.6422908096756432,1.6668690313473415,1.6659333922143298,1.721166412237587,1.5658604049337177,1.836849719187876
653.6,0.5475014448,1.5144072419646233,1.6422769018566776,1.6668542736063947,1.6659230818718564,1.7211480810465154,1.5658528500746138,1.8368246199209168
653.7,0.5433098674,1.5144040955245983,1.6422699544859185,1.6668468947359214,1.6659179185358777,1.7211389190501385,1.5658490737222066,1.8368120832307688
653.9,0.5511690378,1.514397806368947,1.6422560728218467,1.6668321369949748,1.6659075724454195,1.7211206019317358,1.5658415226927571,1.836787036855052
654.1,0.5557892919,1.5143915221881623,1.6422422074258216,1.666817379254028,1.6658971963449416,1.721102293547184,1.5658339732585598,1.8367620279759962
654.2,0.5586233735,1.5143883819667212,1.6422352803901212,1.6668100003835546,1.6658919954964366,1.7210931424681193,1.5658301989002177,1.8367495381566734
654.4,0.5544794202,1.5143821052617394,1.642221437643343,1.6667952426426078,1.6658815651138792,1.721074846212448,1.5658226504221209,1.8367245888763548
654.6,0.5524074435,1.5143758335406277,1.6422076099960643,1.6667804849016612,1.6658710923652378,1.7210565573947665,1.5658151016235728,1.8366996815643597
654.7,0.5453103781,1.5143726995490223,1.6422007018347362,1.666773106031188,1.6658658385591276,1.72104741561319,1.5658113268646674,1.8366872442054412
654.9,0.5577898026,1.5143664353037136,1.6421868968367042,1.666758348290241,1.665855292994312,1.7210291369806003,1.565803776148666,1.8366624031996786
655.0,0.5567419529,1.5143633050500098,1.64218,1.6667509694197675,1.66585,1.72102,1.5658,1.83665
655.2,0.5593378544,1.5143570482805044,1.642166217651215,1.666736211678821,1.665839372146288,1.7210017307909091,1.5657924457471848,1.8366252287115932
655.4,0.5565276146,1.5143507964948677,1.6421524504019285,1.6667214539378743,1.665828692043196,1.7209834693745223,1.5657848887374235,1.8366005028659327
655.5,0.5630054474,1.5143476724710003,1.6421455724395968,1.666714075067401,1.6658233339431272,1.7209743421853894,1.5657811091556733,1.8365881563930175
655.7,0.5570039153,1.5143414281611676,1.6421318278395576,1.6666993173264542,1.665812584735931,1.7209560960388337,1.5657735477524004,1.836563495164783
655.9,0.5577183962,1.5143351888352032,1.642118098339016,1.6666845595855075,1.6658017956393087,1.720937862459348,1.5657659832480566,1.8365388746503675
656.0,0.5636008382,1.514332071041172,1.6421112392510575,1.666677180715034,1.6657963876774564,1.7209287509790518,1.5657621997899671,1.8365265790697256
656.2,0.5626958609,1.5143258391910115,1.6420975323997635,1.6666624229740874,1.665785548016659,1.7209105398309448,1.5657546303759218,1.8365020160793424
656.4,0.5601952076,1.5143196123247191,1.642083840647968,1.6666476652331406,1.6657746808263882,1.720892346024273,1.5657470575166794,1.8364774890738507
656.5,0.5763660669,1.5143165007605244,1.642077000434382,1.6666402863626673,1.665769238452694,1.7208832562207708,1.5657432697520932,1.8364652384743225
656.7,0.571793437,1.5143102813700358,1.642063331331833,1.6666255286217206,1.665758339238176,1.720865092007024,1.5657356914669591,1.8364407618994694
656.9,0.5682210922,1.5143040669634162,1.6420496773287827,1.6666107708807738,1.6657474248541386,1.7208469499090784,1.5657281093925026,1.8364163165805798
657.0,0.5649345517,1.5143009616290573,1.6420428559895694,1.6666033920103005,1.6657419635185435,1.720837887750326,1.5657243168912618,1.8364041050510052
657.2,0.5646725893,1.5142947546982413,1.6420292246357666,1.6665886342693537,1.6657310356501889,1.7208197824068534,1.5657167288747245,1.836379703069362
657.4,0.5613145232,1.514288552751294,1.642015608381462,1.666573876528407,1.665720104972266,1.720801703953546,1.5657091367247378,1.8363553276147542
657.5,0.5631245375,1.5142854536467714,1.6420088059166211,1.6665664976579335,1.665714640124711,1.7207926754075,1.5657053390566849,1.836343149243972
657.7,0.5735319853,1.514279259114032,1.6419952124963328,1.666551739916987,1.6657037145024012,1.7207746408702138,1.5656977404484282,1.8363188100332186
657.8,0.5766518712,1.5142761636704165,1.641988421587077,1.6665443610465136,1.6656982549636414,1.7207656353564105,1.565693939473812,1.8363066487203545
658.0,0.5853207707,1.5142699764286929,1.641974851370343,1.6665296033055668,1.665687345520902,1.7207476490320743,1.5656863340975733,1.8362823414974212
658.2,0.5815817118,1.5142637940476469,1.6419612966226451,1.6665148455646202,1.6656764530445185,1.7207296972368868,1.5656787240372818,1.8362580532352362
658.3,0.5722221732,1.514260704679878,1.6419545250496852,1.6665074666941468,1.6656710147137044,1.7207207348845193,1.5656749172076008,1.836245915623308
658.5,0.5711980462,1.5142545295898482,1.6419409935055416,1.6664927089532,1.665660156956821,1.72070283846383,1.5656672998631376,1.836221652255551
658.7,0.5692690015,1.5142483593604965,1.6419274774304344,1.6664779512122534,1.6656493285262466,1.7206849813466545,1.5656596774904958,1.836197403119613
658.8,0.5779855251,1.514245276068574,1.6419207251937695,1.66647057234178,1.6656439268533194,1.7206760681236792,1.5656558643755925,1.8361852832974612
659.0,0.5791763067,1.5142391131302386,1.6419072323222177,1.6664558146008333,1.6656331516821734,1.720658273542548,1.5656482342025893,1.8361610519625582
659.2,0.5799622536,1.51423295505258,1.6418937549197017,1.6664410568598864,1.6656224181972898,1.7206405230392965,1.565640598657282,1.8361368301305474
659.3,0.5847492218,1.5142298778365046,1.641887022019332,1.666433677989413,1.6656170686321907,1.720631664913671,1.5656367788269985,1.8361247221870107
659.5,0.5803671479,1.5142237270498629,1.6418735678203704,1.6664189202484665,1.6656064069466647,1.7206139841080113,1.56562913496514,1.836100511062642
659.7,0.5761279464,1.514217581123898,1.641860129090445,1.6664041625075197,1.6655957993073542,1.720596352154596,1.5656214853868509,1.8360763047122373
659.8,0.5767947435,1.51421450998367,1.6418534155263709,1.6663967836370464,1.665590517300024,1.7205875550942755,1.5656176584110295,1.8360642027361558
660.0,0.5872260332,1.514208371348721,1.64184,1.6663820258960995,1.66558,1.72057,1.56561,1.83604
660.2,0.5897981524,1.5142022375744504,1.6418265999426656,1.666367268155153,1.6655695477298982,1.72055249766727,1.5656023357708366,1.8360157979470795
660.3,0.5930370688,1.5141991725100687,1.6418199057148866,1.6663598892846796,1.665564345461691,1.720543765585683,1.5655985017950718,1.8360036975430132
660.5,0.5967523456,1.5141930460268145,1.6418065288611068,1.6663451315437328,1.66555398658803,1.720526337541666,1.5655908309442288,1.835979499190683
660.6,0.5951805115,1.5141899846079407,1.641799846235105,1.6663377526732597,1.6655488291542004,1.7205176407590757,1.5655869943983716,1.8359674017268244
660.8,0.5963950753,1.5141838654157025,1.6417864925848795,1.6663229949323126,1.6655385562216063,1.7205002796223314,1.5655793198888364,1.8359432114347303
661.0,0.5923702121,1.5141777510841414,1.6417731544036904,1.666308237191366,1.6655283364411844,1.7204829589896362,1.5655716445862773,1.8359190289381528
661.1,0.5855589509,1.514174695741115,1.6417664911139846,1.6663008583208927,1.6655232454475688,1.7204743128371065,1.5655678070491392,1.835906941218689
661.3,0.58953619,1.5141685887005705,1.64175317613635,1.666286100579946,1.6655130991825924,1.7204570468092837,1.5655601330262,1.8358827740484238
661.5,0.5926322341,1.5141624865207028,1.6417398766277511,1.6662713428389992,1.6655029977860396,1.720439813083908,1.565552461502444,1.8358586195177247
661.6,0.6016583443,1.5141594372535234,1.6417332326743406,1.6662639639685255,1.665497962877953,1.720431207309438,1.565548627089285,1.8358465475977186
661.8,0.6017298102,1.5141533423646725,1.641719956369297,1.666249206227579,1.6654879225712245,1.7204140158865344,1.5655409617834604,1.835822415659407
662.0,0.6091365218,1.5141472523364987,1.641706695533289,1.6662344484866325,1.6654779188491708,1.7203968485644785,1.5655333022690268,1.8357983012047123
662.1,0.6032301784,1.514144209145166,1.641700070916174,1.666227069616159,1.6654729296719288,1.720388272916068,1.5655294750951074,1.835786251139227
662.3,0.6149237156,1.5141381264080087,1.641686833283721,1.6662123118752123,1.6654629746140777,1.7203711355940825,1.5655218267369166,1.8357621665429953
662.5,0.6062309742,1.5141320485315288,1.6416736111203036,1.6661975541342655,1.665453047857154,1.7203540141713438,1.5655141874623248,1.8357381042744305
662.6,0.6033254862,1.514129011355884,1.64166700641664,1.6661901752637922,1.6654480940560714,1.7203454583969922,1.5655103716429049,1.8357260821185295
662.8,0.6006104946,1.5141229402891478,1.641653812074025,1.6661754175228454,1.665438203537728,1.7203283546719237,1.5655027484628676,1.835702056974503
663.0,0.6116847992,1.5141168736018171,1.6416406378176942,1.6661606597818988,1.665428333036565,1.7203112586445022,1.5654951376586377,1.8356780590021948
663.1,0.6065644026,1.514113841900429,1.641634058221885,1.6661532809114254,1.6654234042569571,1.7203027124922086,1.5654913373089758,1.8356660708109405
663.3,0.6107797623,1.5141077817822062,1.6416209140949802,1.6661385231704786,1.6654135575687516,1.720285621860056,1.5654837475376115,1.8356421172292456
663.4,0.6035636067,1.5141047533653715,1.6416143495638842,1.6661311443000053,1.6654086388317804,1.7202770765600373,1.5654799584451298,1.83563015232321
663.6,0.6154238582,1.514098699816256,1.6416012355664047,1.6661163865590585,1.6653988085011615,1.720259983941714,1.5654723926696197,1.835606247491775
663.8,0.6123754382,1.5140926506465464,1.6415881416552098,1.666101628818112,1.6653889849337251,1.7202428858984762,1.5654648445374475,1.8355823775825373
663.9,0.6056118011,1.5140896277039684,1.6415816022319687,1.6660942499476386,1.6653840746507318,1.7202343338173145,1.5654610774991402,1.835570456329249
664.1,0.6003961563,1.5140835851033658,1.641568538450199,1.6660794922066915,1.6653742550152597,1.720217221485505,1.5654535583011335,1.8355466424363467
664.3,0.615947783,1.5140775468821692,1.6415554947547135,1.666064734465745,1.6653644338592222,1.720200095527181,1.5654460600386744,1.8355228683096927
664.4,0.6112322807,1.5140745294138476,1.6415489804393273,1.6660573555952716,1.6653595216755237,1.7201915264128758,1.5654423191698008,1.835510996764215
664.6,0.6149237156,1.5140684977617582,1.6415359668732676,1.666042597854325,1.6653496920258275,1.720174373863579,1.5654348547798176,1.8354872859199711
664.8,0.6068502069,1.5140624704890742,1.6415229733934915,1.666027840113378,1.6653398525718202,1.7201571994861675,1.5654274146175902,1.8354636196860266
664.9,0.6210205555,1.5140594584950091,1.6415164841859604,1.6660204612429048,1.6653349281327303,1.7201486030867184,1.5654237040334102,1.8354518039034222
665.0,0.6257905172657212,1.5140564475957952,1.64151,1.6660130823724315,1.66533,1.72014,1.56542,1.83544
665.1,0.6241403818,1.514053437791433,1.6415035208356106,1.6660057035019582,1.6653250678415987,1.7201313899578805,1.565416302627663,1.8354282081355355
665.3,0.6221874952,1.5140474214672617,1.6414905775715445,1.6659909457610114,1.6653151915163205,1.7201141503480009,1.5654089273841882,1.8354046597613054
665.4,0.6205204129,1.514044414947453,1.6414841134718678,1.665983566890538,1.6653102475069474,1.720105521663445,1.56540524919058,1.8353929027468128
665.6,0.6191390753,1.5140384051923896,1.6414712003372278,1.6659688091495912,1.6653003481884936,1.7200882487431115,1.5653979108534473,1.8353694218012548
665.8,0.6208299994,1.5140323998167315,1.641458307288871,1.6659540514086446,1.6652904343287749,1.7200709580318263,1.5653905955081897,1.8353459832845078
665.9,0.619686842,1.5140293987711797,1.6414518682970505,1.6659466725381713,1.6652854721428214,1.7200623071085817,1.565386946054426,1.8353342793060299
666.1,0.624378562,1.514023399964629,1.6414390053781196,1.6659319147972245,1.6652755376524848,1.720044996334897,1.5653796627784522,1.8353109006470452
666.3,0.6256884336,1.514017405537484,1.6414261625454731,1.665917157056278,1.6652655901959232,1.7200276766022982,1.565372399269649,1.8352875593695988
666.4,0.6313327551,1.5140144099661883,1.6414197486615063,1.6659097781858043,1.6652606118021875,1.7200190144804106,1.5653687745248483,1.8352759021180438
666.6,0.6333808899,1.514008422108151,1.6414069359582857,1.6658950204448577,1.6652506460775651,1.720001687933467,1.5653615382482715,1.8352526131274496
666.7,0.6325235367,1.5140054298214092,1.6414005371390317,1.6658876415743844,1.6652456589041829,1.7199930243916155,1.5653579263940254,1.8352409808836836
666.9,0.6283558011,1.5139994485324793,1.641387754565237,1.6658728838334376,1.6652356763290366,1.719975698979162,1.565350714447442,1.8352177396373974
667.1,0.6341192126,1.513993471622955,1.641374992077726,1.665858126092491,1.6652256833077257,1.7199583787390524,1.5653435171085004,1.8351945276970116
667.2,0.6429548264,1.5139904848104695,1.641368618366327,1.6658507472220174,1.6652206830766385,1.7199497216626312,1.565339923513807,1.8351829320856228
667.4,0.6347860098,1.5139845144700532,1.6413558860082422,1.6658359894810708,1.6652106755673617,1.7199324158050666,1.5653327456678008,1.8351597603186345
667.6,0.6476227045,1.5139785485430557,1.6413431607593698,1.6658212317401242,1.6652006591869588,1.719915123951883,1.5653255792047318,1.8351366128102746
667.7,0.644264698,1.5139755672473445,1.6413367959344864,1.665813852869651,1.6651956478669654,1.7199064843809388,1.565321999838711,1.835125047522171
667.9,0.6517189741,1.5139696079914955,1.6413240618838258,1.665799095128704,1.6651856193611545,1.719889220158355,1.5653148480315195,1.8351019326162987
668.1,0.6510045528,1.5139636531830805,1.6413113219653064,1.6657843373877572,1.6651755835592563,1.71987197877219,1.5653077043825614,1.8350788369217814
668.2,0.6531479359,1.51396067744666,1.6413049498055998,1.665776958517284,1.665170563119155,1.7198633677467683,1.565304135214331,1.8350672956478717
668.4,0.6418831348,1.5139547293093931,1.6412922010852922,1.6657635581988532,1.665160517554406,1.719846167239258,1.5652970013841927,1.8350442249849328
668.6,0.6458841562,1.51394878561956,1.641279446497126,1.6657501578804226,1.6651504662686103,1.719828998400203,1.5652898724875823,1.835021168486076
668.7,0.6462652087,1.5139458154424308,1.6412730670025957,1.6657434577212071,1.6651454386771989,1.719820426960351,1.565286309486262,1.8350096449172688
668.9,0.6560534835,1.513939878423747,1.6412603036126414,1.6657300574027765,1.6651353799911095,1.719803312248006,1.565279185571414,1.83498660587908
669.1,0.6501709819,1.513933945852496,1.641247534354828,1.6657166570843458,1.665125317159012,1.7197862380361533,1.5652720633653896,1.8349635759577003
669.2,0.6511712074,1.513930981234657,1.641241147525474,1.6657099569251304,1.6651202843850894,1.7197777172219155,1.5652685025000972,1.8349520637849046
669.4,0.6563154459,1.5139250553345556,1.641228369465873,1.6656965566066997,1.6651102165152571,1.719760710384829,1.5652613804387785,1.834929043753284
669.6,0.6565059423,1.5139191338818865,1.6412155855384123,1.665683156288269,1.6651001460744543,1.7197437528802706,1.5652542568615766,1.8349060277911986
669.7,0.6532908082,1.5139161748233394,1.6412091913742357,1.6656764561290536,1.665095110086819,1.7197352937316943,1.565250694101432,1.834894520705323
669.8,0.6570159155541966,1.51391321687665,1.6412027957430937,1.665669755969838,1.665090073692697,1.7197268482410564,1.5652471304786115,1.8348830138797412
669.9,0.6596258283,1.5139102600418193,1.6411963986449871,1.665663055810623,1.66508503697084,1.7197184168499575,1.5652435658318793,1.834871507062088
670.0,0.6542196274,1.5139073043154296,1.64119,1.6656563556514077,1.66508,1.71971,1.56524,1.83486
670.2,0.6612691283,1.5139013961777237,1.6411771978296386,1.6656429553329768,1.665069925653616,1.7196932105726783,1.565232864351282,1.8348369848525559
670.4,0.6568155885,1.5138954924601145,1.6411643891520928,1.665629555014546,1.6650598514197454,1.719676477905711,1.5652257233196802,1.8348139700159356
670.5,0.6601259708,1.5138925422588465,1.6411579823731262,1.665622854855331,1.665054814592952,1.719668131866542,1.5652221507861246,1.8348024634323155
